time,l18,l30,isin,id,cs,cs_id,z,bvol,mv,eps,pe,tmin,tmax,pmin,pmax,py,pf,pl,plc,plp,pc,pcc,pcp,tno,tvol,tval,Buy_CountI,Buy_CountN,Sell_CountI,Sell_CountN,Buy_I_Volume,Buy_N_Volume,Sell_I_Volume,Sell_N_Volume,zd1,qd1,pd1,po1,qo1,zo1,zd2,qd2,pd2,po2,qo2,zo2,zd3,qd3,pd3,po3,qo3,zo3,zd4,qd4,pd4,po4,qo4,zo4,zd5,qd5,pd5,po5,qo5,zo5
12:59:42,مهر3,سرمایه گذاری مهر,IRO3MHRI0003,28295696926054253,سرمایه‌گذاری‌ها,56,6000000000,1,13530000000000,646.0,3.5,2255,2255,2255,2255,2319,2255,2255,-64,-2.76,2255,-64,-2.76,2,415,935825,1,0,2,0,415,0,415,0,1,1807,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:54:20,فلامی3,لامیران,IRO1LAMI0003,28522629288512213,ساخت محصولات فلزی,28,1160000000,1,7888000000000,563.0,12.1,6800,6800,6800,6800,6980,6800,6800,-180,-2.58,6800,-180,-2.58,2,3901,26526800,1,0,2,0,3901,0,3901,0,1,196099,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:55:07,فرآور3,فرآوری‌موادمعدنی‌ایران,IRO1FRVR0003,32614736362841960,فلزات اساسی,27,5000000000,1,29000000000000,301.0,19.3,5800,5800,5800,5800,5950,5800,5800,-150,-2.52,5800,-150,-2.52,2,30000,174000000,2,0,1,0,30000,0,30000,0,1,5720,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:56:11,فسرب3,ملی‌ سرب‌وروی‌ ایران,IRO1SORB0003,34489082469167519,فلزات اساسی,27,11082120000,1,18850686120000,-81.0,-21.0,1701,1701,1701,1701,1672,1701,1701,29,1.73,1701,29,1.73,2,6055,10299555,1,0,2,0,6055,0,6055,0,4,541301,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:26:03,گوهر2,صندوق س.کالای کیان,IRTKKIAN0002,35757908588761589,صندوق سرمایه‌گذاری قابل معامله,68,300000000,1,300000000,,,1,1,1,1,879750,1,1,-879749,-100.0,1,-879749,-100.0,2,50000,50000,0,1,0,1,0,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:57:10,وکار3,بانک‌ کارآفرین,IRO1KRAF0003,36210120445803868,بانک‌ها و موسسات اعتباری,57,94648643000,1,256213876601000,494.0,5.5,2707,2707,2707,2707,2741,2707,2707,-34,-1.24,2707,-34,-1.24,2,305000,825635000,1,0,1,0,305000,0,305000,0,6,669300,2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:15:19,سرو2,صندوق س سروسودمند مدبران-سهام,IRT1SARV0002,36273975537785965,صندوق سرمایه‌گذاری قابل معامله,68,2500000000,1,2500000000,,,1,1,1,1,27344,1,1,-27343,-100.0,1,-27343,-100.0,2,3000000,3000000,0,1,0,1,0,3000000,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:51:56,قمرو3,قند مرودشت,IRO1GMRO0003,36372427203775606,قند و شکر,38,5000000000,1,44800000000000,1812.0,4.9,8960,8960,8960,8960,9140,8960,8960,-180,-1.97,8960,-180,-1.97,2,9133,81831680,2,0,1,0,9133,0,9133,0,0,0,0,8960,897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:51:30,غزر3,صنعتی زر ماکارون,IRO1ZARM0003,41250567677482189,محصولات غذایی و آشامیدنی به جز قند و شکر,42,43000000000,1,133816000000000,579.0,5.4,3112,3112,3112,3112,3024,3112,3112,88,2.91,3112,88,2.91,2,1714,5333968,1,0,2,0,1714,0,1714,0,28,7287297,3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:11:57,ابتکار2,صندوق س.پرتوابتکارهدف-س,IRT3ABTF0002,44028240495188776,صندوق سرمایه‌گذاری قابل معامله,68,200000000,1,200000000,,,1,1,1,1,14538,1,1,-14537,-99.99,1,-14537,-99.99,2,6400000,6400000,0,2,0,2,0,6400000,0,6400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:55:19,ثشاهد3,سرمایه‌ گذاری‌ شاهد,IRO1SAHD0003,44729747359596032,انبوه‌سازی، املاک و مستغلات,70,6290412000,1,50952337200000,477.0,17.0,8100,8100,8100,8100,7960,8100,8100,140,1.76,8100,140,1.76,2,7000,56700000,1,0,2,0,7000,0,7000,0,18,2151415,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:54:09,پردیس3,سرمایه گذاری پردیس,IRO1AYEG0003,47915296881164515,سرمایه‌گذاری‌ها,56,10000000000,1,16940000000000,514.0,3.3,1694,1694,1694,1694,1709,1694,1694,-15,-0.88,1694,-15,-0.88,2,40000,67760000,1,1,1,0,10000,30000,40000,0,6,150000,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:57:57,نیان3,نیان الکترونیک,IRO3NIAZ0003,48532473276927829,تولید محصولات کامپیوتری الکترونیکی و نوری,26,6244680000,1,32847016800000,1266.0,4.2,5260,5260,5260,5260,5120,5260,5260,140,2.73,5260,140,2.73,2,128,673280,1,0,2,0,128,0,128,0,2,179585,5260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:11,کیسون3,شرکت کیسون,IRO3KSNP0003,49185475267044289,خدمات فنی و مهندسی,74,28000000000,1,36540000000000,165.0,7.9,1305,1305,1305,1305,1310,1305,1305,-5,-0.38,1305,-5,-0.38,2,8951,11681055,1,0,2,0,8951,0,8951,0,1,1049,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:05:15,رز ترنج2,صندوق س.پشتوانه طلای رز,IRTKROSE0002,52072275543206224,صندوق سرمایه‌گذاری قابل معامله,68,4000000000,1,4000000000,,,1,1,1,1,22877,1,1,-22876,-100.0,1,-22876,-100.0,2,40000000,40000000,0,1,0,1,0,40000000,0,40000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:49:18,کاوه3,فولاد کاوه جنوب کیش,IRO1KVEH0003,52212680371338653,فلزات اساسی,27,61000000000,1,315370000000000,742.0,7.0,5170,5170,5170,5170,5110,5170,5170,60,1.17,5170,60,1.17,2,30000,155100000,2,0,1,0,30000,0,30000,0,85,15126360,5170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:53:59,غسالم3,سالمین,IRO1SLMN0003,56920382113084873,محصولات غذایی و آشامیدنی به جز قند و شکر,42,6000000000,1,42180000000000,1102.0,6.4,7030,7030,7030,7030,6840,7030,7030,190,2.78,7030,190,2.78,2,23734,166850020,1,0,2,0,23734,0,23734,0,5,297693,7030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:51,خیمن3,ایمن خودرو شرق,IRO3IKSZ0003,58695040447675899,خودرو و ساخت قطعات,34,7000000000,1,19264000000000,635.0,4.3,2752,2752,2752,2752,2773,2752,2752,-21,-0.76,2752,-21,-0.76,2,848,2333696,1,0,2,0,848,0,848,0,1,99152,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:19:02,شیران2,س. صنایع‌شیمیایی‌ایران,IRO1SSIN0002,59750654860162208,محصولات شیمیایی,44,54433650000,1,403026744600000,1012.0,7.3,7072,7508,7350,7420,7290,7420,7350,60,0.82,7404,114,1.56,2,13000000,96250000000,0,2,0,2,0,13000000,0,13000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:28:07,آکورد2,صندوق س. آرمان آتی کوثر-د,IRT3FKOF0002,61218005473404311,صندوق سرمایه‌گذاری قابل معامله,68,800000000,1,800000000,,,1,1,1,1,113057,1,1,-113056,-100.0,1,-113056,-100.0,2,20000000,20000000,0,1,0,1,0,20000000,0,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:27:28,کاریز2,بیمه زندگی کاریزما,IRO7CMIZ0002,62997684185332544,بیمه و صندوق بازنشستگی به جز تامین اجتماعی,66,2400000000,1,26976000000000,1097.0,10.2,10593,11247,11240,11240,10920,11240,11240,320,2.93,11240,320,2.93,2,27000000,303480000000,0,2,0,2,0,27000000,0,27000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:24:03,تیام2,صندوق س.سهامی تیام-س,IRT3TIMF0002,63614644261600196,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,1000000000,,,1,1,1,1,19118,1,1,-19117,-99.99,1,-19117,-99.99,2,3370000,3370000,0,2,0,2,0,3370000,0,3370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:08:12,زرفام2,صندوق س.کالای آشنا,IRTKZFAM0002,63946543522627720,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,1000000000,,,1,1,1,1,136437,1,1,-136436,-100.0,1,-136436,-100.0,2,200000,200000,0,1,0,1,0,200000,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:51:30,وسینا3,بانک سینا,IRO1VSIN0003,64638641624163007,بانک‌ها و موسسات اعتباری,57,78134333000,1,177833741908000,657.0,3.5,2276,2276,2276,2276,2296,2276,2276,-20,-0.87,2276,-20,-0.87,2,386607,879917532,1,0,2,0,386607,0,386607,0,28,8531681,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:06:38,ولانا,شرکت لیزینگ آریا دانا,IRO7VLNP0001,66830065858417081,سایر واسطه‌گری‌های مالی,58,100000000,1,2735000000000,-53.0,-516.0,25850,27350,27350,27350,26600,27350,27350,750,2.82,27350,750,2.82,2,4000,109400000,1,0,2,0,4000,0,4000,0,9,260940,27350,0,0,0,1,25000,25850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:40,زشریف3,کشت وصنعت شریف آباد,IRO3SAAZ0003,67554604946486301,زراعت و خدمات وابسته,1,2404787000,1,32007714970000,1850.0,7.2,13310,13310,13310,13310,12940,13310,13310,370,2.86,13310,370,2.86,2,383,5097730,1,0,2,0,383,0,383,0,10,751017,13310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:41,وکغدیر3,بین المللی توسعه ص. معادن غدیر,IRO1TMGD0003,70357306059597129,شرکت‌های چند رشته‌ای صنعتی,39,100000000000,1,320000000000000,193.0,16.6,3200,3200,3200,3200,3267,3200,3200,-67,-2.05,3200,-67,-2.05,2,5080,16256000,0,1,2,0,0,5080,5080,0,50,19994920,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:57,ولتجار3,واسپاری تجارایرانیان,IRO3GSIP0003,70950455017573298,سایر واسطه‌گری‌های مالی,58,5291193000,1,12963422850000,173.0,14.2,2450,2450,2450,2450,2495,2450,2450,-45,-1.8,2450,-45,-1.8,2,4200,10290000,1,0,1,0,4200,0,4200,0,1,32401,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:57:40,فغدیر3,آهن و فولاد غدیر ایرانیان,IRO3GIRZ0003,2552436689742449,فلزات اساسی,27,42000000000,1,184590000000000,600.0,7.3,4395,4395,4395,4395,4530,4395,4395,-135,-2.98,4395,-135,-2.98,1,1200,5274000,1,0,1,0,1200,0,1200,0,0,0,0,4395,468800,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:53:13,واتی3,سرمایه‌ گذاری‌ آتیه‌ دماوند,IRO1ATDM0003,4376515674138628,سرمایه‌گذاری‌ها,56,15300000000,1,76500000000000,521.0,9.6,5000,5000,5000,5000,5017,5000,5000,-17,-0.34,5000,-17,-0.34,1,10000,50000000,1,0,1,0,10000,0,10000,0,0,0,0,5000,590000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:50:45,سکرما3,سیمان‌ کرمان,IRO1SKER0003,4998669738488897,سیمان، آهک و گچ,53,1500000000,1,110670000000000,8381.0,8.8,73780,73780,73780,73780,75420,73780,73780,-1640,-2.17,73780,-1640,-2.17,1,1000,73780000,1,0,1,0,1000,0,1000,0,0,0,0,73780,41683,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:55:54,شهر3,گروه مالی شهر,IRO1GMSH0003,5160189347182842,سرمایه‌گذاری‌ها,56,50000000000,1,82000000000000,271.0,6.1,1640,1640,1640,1640,1672,1640,1640,-32,-1.91,1640,-32,-1.91,1,5270,8642800,1,0,1,0,5270,0,5270,0,2,11849,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:10:58,پایش2,صندوق س.درآمد ثابت دینا-د,IRT3PASF0002,6669895329401799,صندوق سرمایه‌گذاری قابل معامله,68,2000000000,1,2000000000,,,1,1,1,1,19152,1,1,-19151,-99.99,1,-19151,-99.99,1,4000000,4000000,0,1,0,1,0,4000000,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:48:19,وگردش3,بانک گردشگری,IRO3GRDZ0003,7409578512174751,بانک‌ها و موسسات اعتباری,57,159450000000,1,161363400000000,504.0,2.0,1012,1012,1012,1012,983,1012,1012,29,2.95,1012,29,2.95,1,50000,50600000,1,0,1,0,50000,0,50000,0,63,47183941,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:55:36,ارمغان2,ص سرمایه گذاری ارمغان ایرانیان,IRT1ARGH0002,7907432614475432,صندوق سرمایه‌گذاری قابل معامله,68,5000000000,1,5000000000,,,1,1,1,1,10262,1,1,-10261,-99.99,1,-10261,-99.99,1,100000000,100000000,0,1,0,1,0,100000000,0,100000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:12:28,پیروز2,صندوق س.سهامی امین نهایت نگر-س,IRT3NHYF0002,8261711970337244,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,1000000000,,,1,1,1,1,17525,1,1,-17524,-99.99,1,-17524,-99.99,1,2556000,2556000,0,1,0,1,0,2556000,0,2556000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:19,کگهر3,معدنی و صنعتی گهرزمین,IRO3GZIZ0003,9360656247065901,استخراج کانه‌های فلزی,13,210000000000,1,1089900000000000,752.0,6.9,5190,5190,5190,5190,5350,5190,5190,-160,-2.99,5190,-160,-2.99,1,100000,519000000,1,0,0,1,100000,0,0,100000,0,0,0,5190,9900000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09:53:43,کارا2,صندوق س. کارا -د,IRT3KARF0002,10368700486623325,صندوق سرمایه‌گذاری قابل معامله,68,15500000000,1,15500000000,,,1,1,1,1,33584,1,1,-33583,-100.0,1,-33583,-100.0,1,9300000,9300000,0,1,0,1,0,9300000,0,9300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:54:52,شفارس3,صنایع‌ شیمیایی‌ فارس,IRO1SHFS0003,10738897598547398,محصولات شیمیایی,44,11939454000,1,18541972062000,172.0,9.0,1553,1553,1553,1553,1513,1553,1553,40,2.64,1553,40,2.64,1,22000,34166000,1,0,1,0,22000,0,22000,0,24,6753344,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:48:28,شاراک3,پتروشیمی شازند,IRO1PARK0003,11438521484460093,محصولات شیمیایی,44,17000000000,1,244290000000000,1834.0,7.8,14370,14370,14370,14370,13960,14370,14370,410,2.94,14370,410,2.94,1,500,7185000,1,0,1,0,500,0,500,0,15,291793,14370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:56:33,خکمک3,کمک‌فنرایندامین,IRO1INDM0003,12547297802248766,خودرو و ساخت قطعات,34,4072453300,1,8381108891400,24.0,85.8,2058,2058,2058,2058,2050,2058,2058,8,0.39,2058,8,0.39,1,10000,20580000,1,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:57:36,شمس3,تولید انرژی برق شمس پاسارگاد,IRO3SMSZ0003,13354246340288764,عرضه برق، گاز، بخار و آب گرم,40,4000000000,1,22240000000000,778.0,7.1,5560,5560,5560,5560,5539,5560,5560,21,0.38,5560,21,0.38,1,234,1301040,1,0,1,0,234,0,234,0,1,2296,5560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:49:03,بموتو3,موتوژن,IRO1MOTJ0003,13408155969693996,ماشین‌آلات و دستگاه‌های برقی,31,26000000000,1,59176000000000,441.0,5.2,2276,2276,2276,2276,2215,2276,2276,61,2.75,2276,61,2.75,1,17,38692,1,0,1,0,17,0,17,0,6,322285,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:58:34,وآوا3,سرمایه گذاری آوا نوین,IRO3ANIZ0003,14106129690704599,سرمایه‌گذاری‌ها,56,3320000000,1,6902280000000,202.0,10.3,2079,2079,2079,2079,2128,2079,2079,-49,-2.3,2079,-49,-2.3,1,2500,5197500,1,0,1,0,2500,0,2500,0,0,0,0,2079,8724,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:54:22,سلیم3,سرمایه گذاری سلیم,IRO3SLIM0003,14695212455209656,سرمایه‌گذاری‌ها,56,18759000000,1,19040385000000,274.0,3.7,1015,1015,1015,1015,1002,1015,1015,13,1.3,1015,13,1.3,1,10000,10150000,1,0,1,0,10000,0,10000,0,4,86000,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:56:00,خبرنا3,تولیدی برنا باطری,IRO3BRNZ0003,14920436074988163,خودرو و ساخت قطعات,34,5000000000,1,32200000000000,1244.0,5.2,6440,6440,6440,6440,6360,6440,6440,80,1.26,6440,80,1.26,1,518,3335920,0,1,1,0,0,518,518,0,80,15027673,6440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:02:30,اعتبار2,صندوق س. نوع دوم اعتبار-د,IRT3ETBF0002,15519769256883158,صندوق سرمایه‌گذاری قابل معامله,68,2000000000,1,2000000000,,,1,1,1,1,26697,1,1,-26696,-100.0,1,-26696,-100.0,1,5853626,5853626,0,1,0,1,0,5853626,0,5853626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:48:04,قرن3,پدیده شیمی قرن,IRO1GARN0003,16452902450894786,محصولات شیمیایی,44,17000000000,1,224740000000000,1314.0,10.1,13220,13220,13220,13220,12900,13220,13220,320,2.48,13220,320,2.48,1,2000,26440000,1,0,1,0,2000,0,2000,0,6,32992,13220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:32:17,کامیاب2,صندوق س. کامیاب آشنا-د,IRT3KAAF0002,17880257387458062,صندوق سرمایه‌گذاری قابل معامله,68,2530000000,1,2530000000,,,1,1,1,1,35265,1,1,-35264,-100.0,1,-35264,-100.0,1,1000000,1000000,0,1,0,1,0,1000000,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:13:26,ثروین2,صندوق س.موج گستر ثروت-س,IRT3SRIF0002,18192815342457384,صندوق سرمایه‌گذاری قابل معامله,68,150000000,1,150000000,,,1,1,1,1,10316,1,1,-10315,-99.99,1,-10315,-99.99,1,4000000,4000000,0,1,0,1,0,4000000,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:37:01,دکیمی2,کیمیدارو,IRO1KIMI0002,19292344524682984,مواد و محصولات دارویی,43,576000000,1,13069440000000,1595.0,14.2,21370,22690,22690,22690,22030,22690,22690,660,3.0,22690,660,3.0,1,3500000,79415000000,0,1,0,1,0,3500000,0,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08:40:55,بلوط2,صندوق س شکوه بامداد زاگرس-ثابت,IRT1BLOT0002,19452192920639600,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,1000000000,,,1,1,1,1,10248,1,1,-10247,-99.99,1,-10247,-99.99,1,525226,525226,0,1,0,1,0,525226,0,525226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:50:40,سدبیر3,س. تدبیرگران فارس وخوزستان,IRO3DBRZ0003,20667015724230210,سرمایه‌گذاری‌ها,56,250000000,1,6775000000000,-563.0,-48.1,27100,27100,27100,27100,26750,27100,27100,350,1.31,27100,350,1.31,1,2000,54200000,1,0,1,0,2000,0,2000,0,1,2000,27100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:54:35,فرابورس3,فرابورس ایران,IRO3FRBZ0003,21492040057001953,فعالیت‌های کمکی به نهادهای مالی واسط,67,15800000000,1,74876200000000,295.0,16.1,4739,4739,4739,4739,4748,4739,4739,-9,-0.19,4739,-9,-0.19,1,10000,47390000,1,0,1,0,10000,0,10000,0,21,2194026,4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:19,بمولد3,مولد نیروگاهی تجارت فارس,IRO3FTJZ0003,22767642318870188,عرضه برق، گاز، بخار و آب گرم,40,8471000000,1,43879780000000,672.0,7.7,5180,5180,5180,5180,5040,5180,5180,140,2.78,5180,140,2.78,1,353,1828540,1,0,1,0,353,0,353,0,8,131680,5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:00,فنوال3,نورد آلومینیوم,IRO1NALM0003,23195060136357594,فلزات اساسی,27,11447107000,1,82533641470000,1086.0,6.6,7210,7210,7210,7210,7000,7210,7210,210,3.0,7210,210,3.0,1,5000,36050000,0,1,1,0,0,5000,5000,0,156,30996000,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:59:55,شرانل3,نفت ایرانول,IRO3NOLZ0003,25898309006820988,فراورده‌های نفتی، کک و سوخت هسته‌ای,23,6000000000,1,431400000000000,10561.0,6.8,71900,71900,71900,71900,70000,71900,71900,1900,2.71,71900,1900,2.71,1,1000,71900000,1,0,1,0,1000,0,1000,0,9,175138,71900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:58:08,فاراک3,ماشین‌ سازی‌ اراک,IRO1MARK0003,26657289776837276,ساخت محصولات فلزی,28,26820046000,1,36689822928000,457.0,3.0,1368,1368,1368,1368,1330,1368,1368,38,2.86,1368,38,2.86,1,5000,6840000,1,0,1,0,5000,0,5000,0,15,4620000,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:57:14,پیزد3,مجتمع صنایع لاستیک یزد,IRO3YZTZ0003,27127632026386750,لاستیک و پلاستیک,25,9395000000,1,39562345000000,599.0,7.0,4211,4211,4211,4211,4257,4211,4211,-46,-1.08,4211,-46,-1.08,1,239,1006429,1,0,1,0,239,0,239,0,1,14761,4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:48:43,سامان3,بانک سامان,IRO3BSAP0003,27195136156956847,بانک‌ها و موسسات اعتباری,57,158000000000,1,706102000000000,588.0,7.6,4469,4469,4469,4469,4340,4469,4469,129,2.97,4469,129,2.97,1,13,58097,1,0,1,0,13,0,13,0,22,4282099,4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:08:03,ثمین2,صندوق س. ثروت افزون ثمین-س,IRT3SAEF0002,27510897859289217,صندوق سرمایه‌گذاری قابل معامله,68,500000000,1,500000000,,,1,1,1,1,45981,1,1,-45980,-100.0,1,-45980,-100.0,1,3000000,3000000,0,1,0,1,0,3000000,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:54:51,ثروت,ص.خ.ثروت آفرین فیروزه,IRT3PC020001,27812005859539773,صندوق سرمایه‌گذاری قابل معامله,68,1000000,1,999079000000,,,817429,999079,999079,999079,908254,999079,999079,90825,10.0,999079,90825,10.0,1,1000,999079000,1,0,1,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:13:26,وصنا2,گروه‌صنایع‌بهشهرایران,IRO1GBEH0002,29064731275980690,سرمایه‌گذاری‌ها,56,11650000000,1,28460950000000,713.0,3.4,2370,2516,2443,2443,2443,2443,2443,0,0.0,2443,0,0.0,1,50000000,122150000000,0,1,0,1,0,50000000,0,50000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:52:21,بجهرم3,توسعه مولد نیروگاهی جهرم,IRO3JPPZ0003,29338996888852015,عرضه برق، گاز، بخار و آب گرم,40,36545332082,1,71957758869458,331.0,5.9,1969,1969,1969,1969,1989,1969,1969,-20,-1.01,1969,-20,-1.01,1,998,1965062,1,0,1,0,998,0,998,0,4,621207,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:49:58,تاصیکو3,سرمایه گذاری صدرتامین,IRO1SADR0003,29533952369848076,استخراج کانه‌های فلزی,13,95500000000,1,1168920000000000,783.0,15.6,12240,12240,12240,12240,12030,12240,12240,210,1.75,12240,210,1.75,1,500,6120000,1,0,1,0,500,0,500,0,506,47590303,12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
